filename,label,fold_id
../../data/train/iPhone-4s/(iP4s)108.jpg,5,2
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)5.jpg,4,4
../../data/train/Motorola-X/(MotoX)55.jpg,3,3
../../data/train/Motorola-Droid-Maxx/(MotoMax)133.jpg,2,0
../../data/train/Sony-NEX-7/(Nex7)27.JPG,9,4
../../data/train/LG-Nexus-5x/(LG5x)111.jpg,6,2
../../data/train/HTC-1-M7/(HTC-1-M7)247.jpg,0,0
../../data/train/Motorola-Nexus-6/(MotoNex6)124.jpg,7,2
../../data/train/Motorola-X/(MotoX)108.jpg,3,2
../../data/train/iPhone-4s/(iP4s)169.jpg,5,2
../../data/train/Motorola-Droid-Maxx/(MotoMax)222.jpg,2,3
../../data/train/HTC-1-M7/(HTC-1-M7)245.jpg,0,2
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)141.jpg,8,1
../../data/train/iPhone-4s/(iP4s)120.jpg,5,1
../../data/train/Sony-NEX-7/(Nex7)106.JPG,9,3
../../data/train/iPhone-6/(iP6)203.jpg,1,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)104.jpg,4,1
../../data/train/Sony-NEX-7/(Nex7)149.JPG,9,4
../../data/train/Motorola-Droid-Maxx/(MotoMax)12.jpg,2,0
../../data/train/HTC-1-M7/(HTC-1-M7)161.jpg,0,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)99.jpg,4,2
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)178.jpg,8,1
../../data/train/iPhone-4s/(iP4s)126.jpg,5,1
../../data/train/iPhone-6/(iP6)215.jpg,1,3
../../data/train/Motorola-Droid-Maxx/(MotoMax)128.jpg,2,0
../../data/train/Motorola-Nexus-6/(MotoNex6)96.jpg,7,4
../../data/train/Motorola-X/(MotoX)251.jpg,3,1
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)54.jpg,8,0
../../data/train/HTC-1-M7/(HTC-1-M7)105.jpg,0,4
../../data/train/Motorola-X/(MotoX)170.jpg,3,3
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)269.jpg,8,1
../../data/train/HTC-1-M7/(HTC-1-M7)19.jpg,0,3
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)211.jpg,8,2
../../data/train/iPhone-4s/(iP4s)256.jpg,5,0
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)53.jpg,4,4
../../data/train/iPhone-6/(iP6)191.jpg,1,2
../../data/train/iPhone-6/(iP6)127.jpg,1,1
../../data/train/Sony-NEX-7/(Nex7)114.JPG,9,1
../../data/train/Sony-NEX-7/(Nex7)253.JPG,9,2
../../data/train/Motorola-Droid-Maxx/(MotoMax)274.jpg,2,4
../../data/train/Motorola-Droid-Maxx/(MotoMax)200.jpg,2,4
../../data/train/iPhone-6/(iP6)118.jpg,1,3
../../data/train/iPhone-4s/(iP4s)24.jpg,5,1
../../data/train/iPhone-4s/(iP4s)34.jpg,5,2
../../data/train/Motorola-X/(MotoX)107.jpg,3,3
../../data/train/HTC-1-M7/(HTC-1-M7)255.jpg,0,2
../../data/train/HTC-1-M7/(HTC-1-M7)203.jpg,0,1
../../data/train/HTC-1-M7/(HTC-1-M7)95.jpg,0,0
../../data/train/Sony-NEX-7/(Nex7)232.JPG,9,1
../../data/train/Sony-NEX-7/(Nex7)19.JPG,9,4
../../data/train/LG-Nexus-5x/(LG5x)238.jpg,6,4
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)219.jpg,8,0
../../data/train/Motorola-Nexus-6/(MotoNex6)246.jpg,7,1
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)32.jpg,8,3
../../data/train/HTC-1-M7/(HTC-1-M7)46.jpg,0,0
../../data/train/Motorola-Nexus-6/(MotoNex6)238.jpg,7,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)94.jpg,4,4
../../data/train/iPhone-6/(iP6)83.jpg,1,3
../../data/train/HTC-1-M7/(HTC-1-M7)190.jpg,0,1
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)236.jpg,4,4
../../data/train/LG-Nexus-5x/(LG5x)163.jpg,6,3
../../data/train/HTC-1-M7/(HTC-1-M7)32.jpg,0,3
../../data/train/HTC-1-M7/(HTC-1-M7)179.jpg,0,4
../../data/train/Motorola-X/(MotoX)138.jpg,3,0
../../data/train/Motorola-Nexus-6/(MotoNex6)222.jpg,7,3
../../data/train/Motorola-Nexus-6/(MotoNex6)125.jpg,7,2
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)176.jpg,4,0
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)86.jpg,8,1
../../data/train/Motorola-X/(MotoX)83.jpg,3,2
../../data/train/iPhone-4s/(iP4s)63.jpg,5,0
../../data/train/iPhone-6/(iP6)23.jpg,1,0
../../data/train/Motorola-X/(MotoX)74.jpg,3,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)195.jpg,4,2
../../data/train/HTC-1-M7/(HTC-1-M7)74.jpg,0,4
../../data/train/Motorola-Nexus-6/(MotoNex6)152.jpg,7,1
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)226.jpg,8,2
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)180.jpg,4,3
../../data/train/Sony-NEX-7/(Nex7)86.JPG,9,4
../../data/train/Motorola-X/(MotoX)202.jpg,3,4
../../data/train/Motorola-Nexus-6/(MotoNex6)104.jpg,7,3
../../data/train/Sony-NEX-7/(Nex7)117.JPG,9,0
../../data/train/iPhone-6/(iP6)67.jpg,1,2
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)254.jpg,8,4
../../data/train/iPhone-6/(iP6)200.jpg,1,3
../../data/train/iPhone-4s/(iP4s)214.jpg,5,3
../../data/train/HTC-1-M7/(HTC-1-M7)103.jpg,0,1
../../data/train/iPhone-6/(iP6)89.jpg,1,4
../../data/train/Motorola-X/(MotoX)143.jpg,3,3
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)142.jpg,8,0
../../data/train/Motorola-X/(MotoX)86.jpg,3,4
../../data/train/Motorola-Droid-Maxx/(MotoMax)92.jpg,2,2
../../data/train/Motorola-Droid-Maxx/(MotoMax)73.jpg,2,3
../../data/train/Motorola-Droid-Maxx/(MotoMax)45.jpg,2,0
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)186.jpg,8,3
../../data/train/Sony-NEX-7/(Nex7)263.JPG,9,2
../../data/train/Sony-NEX-7/(Nex7)250.JPG,9,3
../../data/train/Sony-NEX-7/(Nex7)82.JPG,9,4
../../data/train/LG-Nexus-5x/(LG5x)261.jpg,6,1
../../data/train/Motorola-Droid-Maxx/(MotoMax)202.jpg,2,0
../../data/train/Motorola-Nexus-6/(MotoNex6)61.jpg,7,3
../../data/train/iPhone-4s/(iP4s)62.jpg,5,1
../../data/train/iPhone-6/(iP6)35.jpg,1,3
../../data/train/Motorola-Nexus-6/(MotoNex6)195.jpg,7,0
../../data/train/HTC-1-M7/(HTC-1-M7)80.jpg,0,1
../../data/train/HTC-1-M7/(HTC-1-M7)73.jpg,0,1
../../data/train/Motorola-X/(MotoX)72.jpg,3,2
../../data/train/Motorola-Nexus-6/(MotoNex6)100.jpg,7,2
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)2.jpg,8,3
../../data/train/iPhone-4s/(iP4s)105.jpg,5,2
../../data/train/iPhone-4s/(iP4s)59.jpg,5,4
../../data/train/iPhone-6/(iP6)51.jpg,1,4
../../data/train/iPhone-4s/(iP4s)230.jpg,5,1
../../data/train/iPhone-6/(iP6)235.jpg,1,2
../../data/train/Motorola-Nexus-6/(MotoNex6)257.jpg,7,3
../../data/train/iPhone-6/(iP6)270.jpg,1,4
../../data/train/Motorola-Nexus-6/(MotoNex6)228.jpg,7,4
../../data/train/Motorola-X/(MotoX)75.jpg,3,4
../../data/train/HTC-1-M7/(HTC-1-M7)157.jpg,0,1
../../data/train/Motorola-X/(MotoX)155.jpg,3,3
../../data/train/Motorola-Droid-Maxx/(MotoMax)171.jpg,2,2
../../data/train/iPhone-6/(iP6)100.jpg,1,3
../../data/train/iPhone-6/(iP6)84.jpg,1,4
../../data/train/Sony-NEX-7/(Nex7)97.JPG,9,3
../../data/train/LG-Nexus-5x/(LG5x)196.jpg,6,1
../../data/train/Sony-NEX-7/(Nex7)123.JPG,9,2
../../data/train/Motorola-Droid-Maxx/(MotoMax)237.jpg,2,2
../../data/train/LG-Nexus-5x/(LG5x)167.jpg,6,0
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)65.jpg,8,2
../../data/train/LG-Nexus-5x/(LG5x)224.jpg,6,0
../../data/train/LG-Nexus-5x/(LG5x)232.jpg,6,1
../../data/train/iPhone-4s/(iP4s)107.jpg,5,3
../../data/train/Motorola-X/(MotoX)68.jpg,3,4
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)271.jpg,4,4
../../data/train/Motorola-Nexus-6/(MotoNex6)244.jpg,7,3
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)124.jpg,8,1
../../data/train/LG-Nexus-5x/(LG5x)31.jpg,6,3
../../data/train/Motorola-Droid-Maxx/(MotoMax)233.jpg,2,1
../../data/train/iPhone-6/(iP6)245.jpg,1,0
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)256.jpg,4,3
../../data/train/Motorola-X/(MotoX)249.jpg,3,0
../../data/train/iPhone-6/(iP6)33.jpg,1,1
../../data/train/HTC-1-M7/(HTC-1-M7)50.jpg,0,0
../../data/train/LG-Nexus-5x/(LG5x)151.jpg,6,4
../../data/train/Motorola-Nexus-6/(MotoNex6)89.jpg,7,4
../../data/train/LG-Nexus-5x/(LG5x)85.jpg,6,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)126.jpg,4,2
../../data/train/Motorola-X/(MotoX)163.jpg,3,1
../../data/train/iPhone-4s/(iP4s)208.jpg,5,3
../../data/train/Motorola-Droid-Maxx/(MotoMax)149.jpg,2,1
../../data/train/LG-Nexus-5x/(LG5x)72.jpg,6,1
../../data/train/iPhone-6/(iP6)192.jpg,1,4
../../data/train/LG-Nexus-5x/(LG5x)214.jpg,6,4
../../data/train/Motorola-Nexus-6/(MotoNex6)221.jpg,7,2
../../data/train/iPhone-6/(iP6)86.jpg,1,4
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)245.jpg,8,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)128.jpg,4,1
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)175.jpg,8,3
../../data/train/iPhone-6/(iP6)217.jpg,1,3
../../data/train/LG-Nexus-5x/(LG5x)133.jpg,6,0
../../data/train/LG-Nexus-5x/(LG5x)274.jpg,6,2
../../data/train/Motorola-X/(MotoX)164.jpg,3,4
../../data/train/Sony-NEX-7/(Nex7)202.JPG,9,0
../../data/train/iPhone-4s/(iP4s)61.jpg,5,2
../../data/train/Motorola-Nexus-6/(MotoNex6)99.jpg,7,4
../../data/train/iPhone-6/(iP6)74.jpg,1,1
../../data/train/iPhone-6/(iP6)119.jpg,1,2
../../data/train/Motorola-X/(MotoX)258.jpg,3,4
../../data/train/Motorola-Droid-Maxx/(MotoMax)109.jpg,2,0
../../data/train/Motorola-Droid-Maxx/(MotoMax)41.jpg,2,1
../../data/train/iPhone-6/(iP6)101.jpg,1,2
../../data/train/Sony-NEX-7/(Nex7)143.JPG,9,1
../../data/train/Motorola-Droid-Maxx/(MotoMax)160.jpg,2,2
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)11.jpg,4,0
../../data/train/HTC-1-M7/(HTC-1-M7)143.jpg,0,1
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)75.jpg,4,0
../../data/train/Sony-NEX-7/(Nex7)169.JPG,9,0
../../data/train/iPhone-6/(iP6)168.jpg,1,4
../../data/train/iPhone-4s/(iP4s)138.jpg,5,1
../../data/train/Motorola-Droid-Maxx/(MotoMax)143.jpg,2,0
../../data/train/LG-Nexus-5x/(LG5x)124.jpg,6,0
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)194.jpg,8,0
../../data/train/iPhone-6/(iP6)199.jpg,1,2
../../data/train/Motorola-Nexus-6/(MotoNex6)30.jpg,7,3
../../data/train/iPhone-4s/(iP4s)162.jpg,5,3
../../data/train/HTC-1-M7/(HTC-1-M7)194.jpg,0,0
../../data/train/iPhone-4s/(iP4s)239.jpg,5,3
../../data/train/iPhone-6/(iP6)105.jpg,1,1
../../data/train/Sony-NEX-7/(Nex7)183.JPG,9,1
../../data/train/Sony-NEX-7/(Nex7)269.JPG,9,3
../../data/train/LG-Nexus-5x/(LG5x)101.jpg,6,1
../../data/train/Sony-NEX-7/(Nex7)257.JPG,9,4
../../data/train/Motorola-Nexus-6/(MotoNex6)154.jpg,7,4
../../data/train/iPhone-4s/(iP4s)140.jpg,5,0
../../data/train/iPhone-4s/(iP4s)37.jpg,5,2
../../data/train/Motorola-Droid-Maxx/(MotoMax)240.jpg,2,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)267.jpg,4,1
../../data/train/HTC-1-M7/(HTC-1-M7)242.jpg,0,3
../../data/train/HTC-1-M7/(HTC-1-M7)254.jpg,0,3
../../data/train/LG-Nexus-5x/(LG5x)108.jpg,6,1
../../data/train/Motorola-Nexus-6/(MotoNex6)60.jpg,7,1
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)132.jpg,4,3
../../data/train/LG-Nexus-5x/(LG5x)262.jpg,6,3
../../data/train/iPhone-6/(iP6)87.jpg,1,1
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)198.jpg,8,2
../../data/train/HTC-1-M7/(HTC-1-M7)51.jpg,0,0
../../data/train/Motorola-Droid-Maxx/(MotoMax)102.jpg,2,1
../../data/train/HTC-1-M7/(HTC-1-M7)118.jpg,0,3
../../data/train/LG-Nexus-5x/(LG5x)208.jpg,6,3
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)273.jpg,8,3
../../data/train/iPhone-6/(iP6)275.jpg,1,0
../../data/train/Sony-NEX-7/(Nex7)78.JPG,9,4
../../data/train/HTC-1-M7/(HTC-1-M7)29.jpg,0,1
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)98.jpg,8,4
../../data/train/iPhone-6/(iP6)41.jpg,1,0
../../data/train/iPhone-4s/(iP4s)15.jpg,5,3
../../data/train/Motorola-Droid-Maxx/(MotoMax)151.jpg,2,2
../../data/train/Motorola-Nexus-6/(MotoNex6)67.jpg,7,1
../../data/train/iPhone-4s/(iP4s)56.jpg,5,4
../../data/train/iPhone-4s/(iP4s)163.jpg,5,3
../../data/train/LG-Nexus-5x/(LG5x)275.jpg,6,0
../../data/train/Motorola-X/(MotoX)85.jpg,3,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)96.jpg,4,4
../../data/train/HTC-1-M7/(HTC-1-M7)257.jpg,0,2
../../data/train/LG-Nexus-5x/(LG5x)244.jpg,6,3
../../data/train/Sony-NEX-7/(Nex7)21.JPG,9,0
../../data/train/Sony-NEX-7/(Nex7)225.JPG,9,2
../../data/train/Motorola-X/(MotoX)174.jpg,3,1
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)100.jpg,8,3
../../data/train/Sony-NEX-7/(Nex7)98.JPG,9,0
../../data/train/HTC-1-M7/(HTC-1-M7)70.jpg,0,1
../../data/train/iPhone-4s/(iP4s)220.jpg,5,4
../../data/train/iPhone-6/(iP6)262.jpg,1,1
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)245.jpg,4,4
../../data/train/Motorola-X/(MotoX)76.jpg,3,2
../../data/train/iPhone-4s/(iP4s)207.jpg,5,2
../../data/train/Motorola-Droid-Maxx/(MotoMax)177.jpg,2,4
../../data/train/Sony-NEX-7/(Nex7)271.JPG,9,1
../../data/train/Motorola-Droid-Maxx/(MotoMax)260.jpg,2,0
../../data/train/Motorola-X/(MotoX)232.jpg,3,2
../../data/train/Motorola-X/(MotoX)45.jpg,3,4
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)214.jpg,4,1
../../data/train/Sony-NEX-7/(Nex7)39.JPG,9,1
../../data/train/HTC-1-M7/(HTC-1-M7)218.jpg,0,4
../../data/train/iPhone-4s/(iP4s)222.jpg,5,4
../../data/train/Motorola-Nexus-6/(MotoNex6)183.jpg,7,4
../../data/train/iPhone-6/(iP6)76.jpg,1,2
../../data/train/Sony-NEX-7/(Nex7)254.JPG,9,1
../../data/train/HTC-1-M7/(HTC-1-M7)56.jpg,0,4
../../data/train/HTC-1-M7/(HTC-1-M7)15.jpg,0,4
../../data/train/Sony-NEX-7/(Nex7)31.JPG,9,0
../../data/train/HTC-1-M7/(HTC-1-M7)30.jpg,0,0
../../data/train/HTC-1-M7/(HTC-1-M7)88.jpg,0,3
../../data/train/Motorola-Nexus-6/(MotoNex6)237.jpg,7,4
../../data/train/Motorola-Nexus-6/(MotoNex6)137.jpg,7,3
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)197.jpg,8,4
../../data/train/Motorola-X/(MotoX)125.jpg,3,2
../../data/train/iPhone-6/(iP6)69.jpg,1,4
../../data/train/Motorola-Nexus-6/(MotoNex6)232.jpg,7,1
../../data/train/LG-Nexus-5x/(LG5x)140.jpg,6,1
../../data/train/Sony-NEX-7/(Nex7)18.JPG,9,3
../../data/train/iPhone-4s/(iP4s)132.jpg,5,3
../../data/train/HTC-1-M7/(HTC-1-M7)274.jpg,0,1
../../data/train/iPhone-4s/(iP4s)46.jpg,5,4
../../data/train/Motorola-Droid-Maxx/(MotoMax)216.jpg,2,3
../../data/train/iPhone-4s/(iP4s)129.jpg,5,0
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)40.jpg,8,1
../../data/train/iPhone-6/(iP6)117.jpg,1,3
../../data/train/iPhone-6/(iP6)50.jpg,1,0
../../data/train/Motorola-Droid-Maxx/(MotoMax)196.jpg,2,3
../../data/train/Motorola-X/(MotoX)33.jpg,3,1
../../data/train/LG-Nexus-5x/(LG5x)14.jpg,6,1
../../data/train/Motorola-Nexus-6/(MotoNex6)159.jpg,7,2
../../data/train/iPhone-4s/(iP4s)77.jpg,5,1
../../data/train/iPhone-6/(iP6)125.jpg,1,4
../../data/train/iPhone-4s/(iP4s)159.jpg,5,4
../../data/train/HTC-1-M7/(HTC-1-M7)268.jpg,0,0
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)191.jpg,4,1
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)119.jpg,8,4
../../data/train/Motorola-X/(MotoX)240.jpg,3,1
../../data/train/iPhone-4s/(iP4s)40.jpg,5,4
../../data/train/LG-Nexus-5x/(LG5x)61.jpg,6,1
../../data/train/iPhone-4s/(iP4s)176.jpg,5,3
../../data/train/Motorola-Nexus-6/(MotoNex6)110.jpg,7,2
../../data/train/Motorola-Droid-Maxx/(MotoMax)195.jpg,2,2
../../data/train/Motorola-Nexus-6/(MotoNex6)184.jpg,7,4
../../data/train/Motorola-Nexus-6/(MotoNex6)218.jpg,7,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)102.jpg,4,1
../../data/train/Motorola-X/(MotoX)57.jpg,3,0
../../data/train/Motorola-Nexus-6/(MotoNex6)65.jpg,7,1
../../data/train/iPhone-4s/(iP4s)8.jpg,5,1
../../data/train/Motorola-Nexus-6/(MotoNex6)113.jpg,7,0
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)193.jpg,4,1
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)211.jpg,4,0
../../data/train/iPhone-4s/(iP4s)228.jpg,5,2
../../data/train/Motorola-X/(MotoX)65.jpg,3,0
../../data/train/Motorola-X/(MotoX)248.jpg,3,1
../../data/train/iPhone-6/(iP6)15.jpg,1,1
../../data/train/Motorola-X/(MotoX)266.jpg,3,2
../../data/train/Motorola-Droid-Maxx/(MotoMax)182.jpg,2,1
../../data/train/HTC-1-M7/(HTC-1-M7)149.jpg,0,3
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)140.jpg,8,3
../../data/train/Motorola-Droid-Maxx/(MotoMax)110.jpg,2,3
../../data/train/LG-Nexus-5x/(LG5x)148.jpg,6,4
../../data/train/Motorola-Nexus-6/(MotoNex6)75.jpg,7,0
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)3.jpg,8,4
../../data/train/LG-Nexus-5x/(LG5x)107.jpg,6,4
../../data/train/iPhone-6/(iP6)175.jpg,1,2
../../data/train/iPhone-6/(iP6)46.jpg,1,2
../../data/train/HTC-1-M7/(HTC-1-M7)27.jpg,0,2
../../data/train/Sony-NEX-7/(Nex7)259.JPG,9,3
../../data/train/Motorola-X/(MotoX)67.jpg,3,4
../../data/train/Motorola-Droid-Maxx/(MotoMax)251.jpg,2,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)227.jpg,4,1
../../data/train/iPhone-6/(iP6)31.jpg,1,2
../../data/train/iPhone-4s/(iP4s)204.jpg,5,2
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)145.jpg,4,0
../../data/train/Motorola-Nexus-6/(MotoNex6)236.jpg,7,0
../../data/train/iPhone-6/(iP6)112.jpg,1,1
../../data/train/iPhone-4s/(iP4s)206.jpg,5,4
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)202.jpg,4,3
../../data/train/LG-Nexus-5x/(LG5x)62.jpg,6,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)258.jpg,4,3
../../data/train/Motorola-X/(MotoX)244.jpg,3,3
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)237.jpg,4,0
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)10.jpg,8,1
../../data/train/Motorola-Nexus-6/(MotoNex6)187.jpg,7,1
../../data/train/Motorola-Nexus-6/(MotoNex6)3.jpg,7,2
../../data/train/iPhone-6/(iP6)44.jpg,1,3
../../data/train/Motorola-Nexus-6/(MotoNex6)273.jpg,7,4
../../data/train/Motorola-X/(MotoX)183.jpg,3,0
../../data/train/iPhone-6/(iP6)12.jpg,1,3
../../data/train/LG-Nexus-5x/(LG5x)131.jpg,6,0
../../data/train/Motorola-Droid-Maxx/(MotoMax)231.jpg,2,0
../../data/train/Sony-NEX-7/(Nex7)100.JPG,9,1
../../data/train/Sony-NEX-7/(Nex7)13.JPG,9,4
../../data/train/Motorola-X/(MotoX)24.jpg,3,4
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)101.jpg,8,1
../../data/train/iPhone-6/(iP6)82.jpg,1,0
../../data/train/Motorola-Droid-Maxx/(MotoMax)16.jpg,2,2
../../data/train/LG-Nexus-5x/(LG5x)28.jpg,6,3
../../data/train/iPhone-4s/(iP4s)246.jpg,5,2
../../data/train/Motorola-Droid-Maxx/(MotoMax)80.jpg,2,3
../../data/train/iPhone-4s/(iP4s)161.jpg,5,1
../../data/train/iPhone-6/(iP6)113.jpg,1,3
../../data/train/LG-Nexus-5x/(LG5x)59.jpg,6,1
../../data/train/Motorola-Droid-Maxx/(MotoMax)140.jpg,2,4
../../data/train/Motorola-X/(MotoX)239.jpg,3,1
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)52.jpg,4,3
../../data/train/iPhone-4s/(iP4s)29.jpg,5,1
../../data/train/Motorola-X/(MotoX)246.jpg,3,2
../../data/train/HTC-1-M7/(HTC-1-M7)172.jpg,0,1
../../data/train/Motorola-X/(MotoX)54.jpg,3,2
../../data/train/HTC-1-M7/(HTC-1-M7)68.jpg,0,1
../../data/train/iPhone-4s/(iP4s)274.jpg,5,0
../../data/train/iPhone-4s/(iP4s)49.jpg,5,0
../../data/train/iPhone-4s/(iP4s)128.jpg,5,1
../../data/train/LG-Nexus-5x/(LG5x)157.jpg,6,2
../../data/train/Motorola-Nexus-6/(MotoNex6)109.jpg,7,3
../../data/train/Motorola-Droid-Maxx/(MotoMax)40.jpg,2,3
../../data/train/Motorola-Nexus-6/(MotoNex6)14.jpg,7,1
../../data/train/Sony-NEX-7/(Nex7)201.JPG,9,0
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)25.jpg,8,4
../../data/train/HTC-1-M7/(HTC-1-M7)90.jpg,0,2
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)209.jpg,8,4
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)224.jpg,8,3
../../data/train/LG-Nexus-5x/(LG5x)211.jpg,6,3
../../data/train/Motorola-Nexus-6/(MotoNex6)102.jpg,7,4
../../data/train/LG-Nexus-5x/(LG5x)103.jpg,6,2
../../data/train/LG-Nexus-5x/(LG5x)139.jpg,6,1
../../data/train/Motorola-Nexus-6/(MotoNex6)21.jpg,7,0
../../data/train/iPhone-4s/(iP4s)272.jpg,5,2
../../data/train/Sony-NEX-7/(Nex7)84.JPG,9,2
../../data/train/iPhone-6/(iP6)120.jpg,1,0
../../data/train/HTC-1-M7/(HTC-1-M7)83.jpg,0,4
../../data/train/Motorola-Droid-Maxx/(MotoMax)64.jpg,2,4
../../data/train/Motorola-Droid-Maxx/(MotoMax)91.jpg,2,1
../../data/train/Motorola-Droid-Maxx/(MotoMax)221.jpg,2,4
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)232.jpg,4,1
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)124.jpg,4,2
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)68.jpg,8,0
../../data/train/Motorola-Droid-Maxx/(MotoMax)105.jpg,2,3
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)185.jpg,8,2
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)233.jpg,4,1
../../data/train/iPhone-6/(iP6)161.jpg,1,1
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)47.jpg,8,2
../../data/train/iPhone-6/(iP6)164.jpg,1,0
../../data/train/LG-Nexus-5x/(LG5x)113.jpg,6,1
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)192.jpg,4,4
../../data/train/iPhone-4s/(iP4s)215.jpg,5,4
../../data/train/iPhone-4s/(iP4s)76.jpg,5,3
../../data/train/Samsung-Galaxy-Note3/(GalaxyN3)138.jpg,8,4
../../data/train/Motorola-Droid-Maxx/(MotoMax)79.jpg,2,4
../../data/train/iPhone-4s/(iP4s)223.jpg,5,0
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)144.jpg,4,4
../../data/train/Sony-NEX-7/(Nex7)92.JPG,9,0
../../data/train/Motorola-X/(MotoX)208.jpg,3,2
../../data/train/Motorola-X/(MotoX)63.jpg,3,1
../../data/train/Sony-NEX-7/(Nex7)47.JPG,9,4
../../data/train/Motorola-X/(MotoX)225.jpg,3,3
../../data/train/Motorola-X/(MotoX)165.jpg,3,3
../../data/train/Motorola-Droid-Maxx/(MotoMax)33.jpg,2,1
../../data/train/iPhone-6/(iP6)124.jpg,1,4
../../data/train/Motorola-Nexus-6/(MotoNex6)188.jpg,7,2
../../data/train/iPhone-6/(iP6)179.jpg,1,4
../../data/train/HTC-1-M7/(HTC-1-M7)146.jpg,0,2
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)207.jpg,4,4
../../data/train/iPhone-4s/(iP4s)32.jpg,5,4
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)209.jpg,4,0
../../data/train/iPhone-6/(iP6)10.jpg,1,3
../../data/train/Motorola-Droid-Maxx/(MotoMax)32.jpg,2,1
../../data/train/Motorola-X/(MotoX)157.jpg,3,0
../../data/train/LG-Nexus-5x/(LG5x)259.jpg,6,2
../../data/train/iPhone-4s/(iP4s)264.jpg,5,1
../../data/train/Samsung-Galaxy-S4/(GalaxyS4)152.jpg,4,3
../../data/train/iPhone-4s/(iP4s)122.jpg,5,2
../../data/train/Sony-NEX-7/(Nex7)15.JPG,9,4
../../data/train/Motorola-X/(MotoX)36.jpg,3,3
